anio,date,home_team,away_team,goles_local,goles_visita,abs_elo_diff,cdf_prev_local,pmf_local,cdf_prev_visita,pmf_visita,prob_local,prob_empate,prob_visita,pred_over_3.5,obs_over_3.5,pred_over_4.5,obs_over_4.5,pred_margen_>=3,obs_margen_>=3,pred_alguno_>=3,obs_alguno_>=3
2018,2018-03-21,Zambia,Zimbabwe,2,2,31.538988903918153,0.5927405846246656,0.2364614648677959,0.7203467327937886,0.18855786997881727,0.44431318261058994,0.2816024764343828,0.27408434095502754,0.23355477367855615,1,0.10570430215169463,0,0.11807061953622508,0,0.24633429278178953,0
2018,2018-03-21,Tahiti,New Caledonia,0,0,53.37317011980508,0.0,0.18876819345303236,0.0,0.2277823146489343,0.41992766385865665,0.2418085117218976,0.33826382441944586,0.4018901044191807,0,0.22711750777261447,0,0.1647053798335343,0,0.3960405476247926,0
2018,2018-03-21,Laos,Cambodia,0,1,0.19041749192206225,0.0,0.15255086228818263,0.2010019960765827,0.3143660141288293,0.4444365645338263,0.22558960859373067,0.32997382687244314,0.47755172370855603,0,0.29202666566312674,0,0.19004918051677977,0,0.46633866974298777,0
2018,2018-03-21,South Africa,Angola,1,1,236.64794775721316,0.3236763436608493,0.3588927508898017,0.6091311521603463,0.29961518185993397,0.5096502035201347,0.3342608218142026,0.15608897466566257,0.0881888522770176,0,0.02836211232996671,0,0.08425047615784598,0,0.1258320451147691,0
2018,2018-03-22,China,Wales,0,6,123.35826466756407,0.0,0.3953469740497788,0.9985224879494942,0.0012104410943344617,0.29416983317370693,0.31475209672919385,0.3910780700970989,0.15927838947567102,1,0.06254607886049172,1,0.08630635917016065,1,0.17381241952725082,1
2018,2018-03-22,Denmark,Panama,1,0,56.94565821003994,0.18135320741763872,0.3015914912937907,0.0,0.48147405345624533,0.6049928091216713,0.24407937589535159,0.1509278149829768,0.2430035352599551,0,0.11200953421606955,0,0.17653700638510883,0,0.2886853932194327,0
2018,2018-03-22,Burkina Faso,Guinea-Bissau,2,0,300.6052258761522,0.5563004982978792,0.24587849743041307,0.0,0.525201616109694,0.5714975061918462,0.2732545659830851,0.15524792782506883,0.17709734515628348,0,0.07250915782407905,0,0.13911192981446371,0,0.22178142408786305,0
2018,2018-03-22,Faroe Islands,Latvia,1,1,103.8265251874443,0.49825806873276224,0.3433166909922287,0.3018619634800689,0.3549615069282382,0.2087719824966105,0.31603889190192436,0.475189125601465,0.13233793969098884,0,0.04874809200621933,0,0.09167777233795439,0,0.15961912629875066,0
2018,2018-03-22,Algeria,Tanzania,4,1,257.3507931399017,0.7106813009626991,0.1442763596647604,0.5152103411532758,0.3380980815647761,0.7892316798106364,0.14252004381423683,0.0682482763751266,0.43343039525311194,1,0.2548517448580514,1,0.37789506668175743,1,0.5169375071298039,1
2018,2018-03-22,Kyrgyzstan,Myanmar,5,1,90.2700777898167,0.9923292817393435,0.006083851347819667,0.46373319640838356,0.3520768277674151,0.43518838513487157,0.3228288211441906,0.2419827937209376,0.13280096127288704,1,0.04893714988936981,1,0.08327190677061747,1,0.15381953637192522,1
2018,2018-03-22,Bahrain,Palestine,0,0,32.29738146000318,0.0,0.2855610871153954,0.0,0.40892040351011893,0.4410849357736149,0.3005299765492167,0.25838508767716845,0.18029762559162393,0,0.07408233383666392,0,0.10051077213105171,0,0.19793495233014197,0
2018,2018-03-22,Belize,Grenada,4,2,56.31878688257029,0.8694531543725825,0.0816573731642717,0.7441178850306438,0.17713488623799079,0.579387053736996,0.23293766685355355,0.18767527940945086,0.3260072195152731,1,0.1687629652480632,1,0.18948185496079722,0,0.35252086661643944,1
2018,2018-03-22,Philippines,Fiji,3,2,238.59042388633793,0.8804831499450467,0.08465537957809521,0.6816382279898094,0.20549145447418948,0.35977363960638015,0.2955003161020275,0.3447260442915926,0.20944061920805757,1,0.09090816980948159,1,0.10158440135793412,0,0.21889713917169787,1
2018,2018-03-22,Macau,Mauritius,0,1,239.58138418140527,0.0,0.39035830145081346,0.10542316088432288,0.2290349104011483,0.139069214466144,0.19179473237081146,0.6691360531630443,0.41425821731033696,0,0.23797057132709126,0,0.2673244708290505,0,0.4528323136517448,0
2018,2018-03-22,Thailand,Gabon,0,0,18.95702565546958,0.0,0.3549458592198966,0.0,0.37742245618012993,0.35644130040305183,0.319407991614934,0.3241507079820141,0.1531929355649788,0,0.059314437413558595,0,0.0818747055440491,0,0.166545057201349,0
2018,2018-03-22,Slovakia,United Arab Emirates,2,1,112.07531727313017,0.6397261568844927,0.22148257565833035,0.4822238946920728,0.34768491439184945,0.48071514834399365,0.3079372700099206,0.2113475816460857,0.14690851868856575,0,0.05613388555616712,0,0.09816610928940074,0,0.17385370868625546,0
2018,2018-03-22,Dominican Republic,Turks and Caicos Islands,4,0,196.82697706019076,0.1164159683426556,0.10932269114880983,0.0,0.4595783897942988,0.9807256882137366,0.013891404329778968,0.005382907456484513,0.9279164446367496,1,0.8480397463639928,0,0.8866895164271901,1,0.955088738667521,1
2018,2018-03-22,Nicaragua,Cuba,3,1,96.83894564861998,0.8178616526480071,0.11839408876335429,0.38305382450851005,0.3620253381514789,0.4725409410884996,0.2790342631333557,0.24842479577814472,0.22910363849130685,1,0.10296634817452077,0,0.12279559068742081,0,0.24614752390191336,1
2018,2018-03-22,Malaysia,Mongolia,2,2,152.61561258203892,0.27444079952801703,0.2437522998248494,0.765477893561199,0.1662055184935564,0.7260352028992971,0.16471817927465157,0.10924661782605108,0.46880041619474694,1,0.2851755434586008,0,0.3279885217739533,0,0.5172077920659023,0
2018,2018-03-22,Malta,Luxembourg,0,1,76.28729204491333,0.0,0.4178482176962944,0.34172104509790546,0.36085753227270606,0.28480455866791055,0.3234435598606,0.3917518814714894,0.14134769611473377,0,0.053203514672645676,0,0.08007133359814612,0,0.15722289788831428,0
2018,2018-03-23,Japan,Mali,1,1,198.97525307221986,0.19303401506427256,0.3095454756114041,0.4460289936314628,0.3555149767588063,0.5697166444112877,0.253615978419531,0.1766673771691816,0.2456105049835444,0,0.11357260120583484,0,0.16081366271951003,0,0.2808642731572394,0
2018,2018-03-23,Austria,Slovenia,3,0,55.73873757211413,0.8562478058598822,0.09839167920563859,0.0,0.4286039908899949,0.45639587661910697,0.30099746355495316,0.24260665982593985,0.17344922844556124,0,0.07028896311192902,0,0.10134501899072525,1,0.19383355506688565,1
2018,2018-03-23,Azerbaijan,Belarus,0,1,102.51797574697935,0.0,0.4051976613014958,0.3190677597295216,0.35806899362912936,0.2812050997601324,0.3131354714538541,0.4056594287860135,0.16009935426630037,0,0.06299261564956397,0,0.08821655126859834,0,0.1757061626589886,0
2018,2018-03-23,Curaçao,Bolivia,1,1,279.4812253821781,0.3833856025974679,0.36198386303504365,0.14592943139687561,0.27257322005627604,0.17748639287161214,0.2248433031750036,0.5976703039533842,0.3431069900845918,0,0.1814895424165221,0,0.20345150704683904,0,0.37187799755897255,0
2018,2018-03-23,Cyprus,Montenegro,0,0,172.9208792099912,0.0,0.366124460892062,0.0,0.22503575663748526,0.24903012386883197,0.27035972834265637,0.48061014778851163,0.2544426130300159,0,0.11908152685449838,0,0.13256895254303835,0,0.2699201066976795,0
2018,2018-03-23,Finland,North Macedonia,0,0,82.89716905729279,0.0,0.43881095752412635,0.0,0.42939294254648325,0.3155021991458943,0.356718694381301,0.3277791064728045,0.09427318673851831,0,0.030876847498498977,0,0.05833374873058908,0,0.10962939787664881,0
2018,2018-03-23,Tunisia,Iran,1,0,160.93860397803633,0.4294717612921518,0.3582029844069572,0.0,0.32656066823057595,0.2677147836405256,0.31969351902079346,0.41259169733868095,0.1447299020980284,0,0.05494454573280211,0,0.08381945397917365,0,0.16219001764885077,0
2018,2018-03-23,Gambia,Central African Republic,1,1,2.7096418347459803,0.30672990870427513,0.3558802859455809,0.3944032867113608,0.3616122409142255,0.4111336198317188,0.3069391423501031,0.2819272378181782,0.17310798177854245,0,0.07005880136539093,0,0.09333389144171275,0,0.1881349518775991,0
2018,2018-03-23,Germany,Spain,1,1,56.64449129776722,0.23938710855587925,0.3345841528045717,0.23507705940069887,0.3326431366777553,0.36743330832558974,0.2569111489698836,0.37565554270452667,0.3402624242480943,0,0.17896707592817154,0,0.1436345318354518,0,0.33872385377584696,0
2018,2018-03-23,Italy,Argentina,0,2,102.7695770248672,0.0,0.5020058461237097,0.6469999813762772,0.21888359136507257,0.20240490981574963,0.31213698620480473,0.48545810397944605,0.13590024428772918,0,0.05053708429492113,0,0.09556006659941707,0,0.16475605572514865,0
2018,2018-03-23,Guadeloupe,Trinidad and Tobago,0,1,60.36824611523775,0.0,0.254650385716527,0.16233706831365305,0.2867887343595014,0.2859189360067691,0.23479381895888202,0.4792872450343491,0.4110708888869524,0,0.23471830873022204,0,0.17781815702886822,0,0.409138089107477,0
2018,2018-03-23,Hungary,Kazakhstan,2,3,268.3407506783649,0.40221550269113515,0.2627428449298014,0.9573543613339178,0.03442528453969071,0.6636401904120564,0.21082162480956115,0.1255381847783822,0.308452728289452,1,0.15641359686352094,1,0.23129954729333208,0,0.36339911882243736,1
2018,2018-03-23,France,Colombia,2,3,45.06674487562282,0.6488852196712471,0.2181976642796209,0.934754467882051,0.05038697387249211,0.4327382855419605,0.30491701146317735,0.2623447029948621,0.1721203951736951,1,0.06953232457047122,1,0.09630628249641499,0,0.1894903351746506,1
2018,2018-03-23,Bulgaria,Bosnia and Herzegovina,0,1,112.58954527486571,0.0,0.2645207977509339,0.2033860673454747,0.3158809538152075,0.31507479652810877,0.2520451622050208,0.4328800412668705,0.35068269659484985,0,0.1868397882712486,0,0.15128457446528093,0,0.3504912717103971,0
2018,2018-03-23,Greece,Switzerland,0,1,167.7529725283921,0.0,0.4153174272620594,0.3766125928149973,0.362237319624446,0.3061344034587956,0.334627802515452,0.3592377940257527,0.12493606729704286,0,0.045034786765790064,0,0.07153119741864189,0,0.13996427380320411,0
2018,2018-03-23,Senegal,Uzbekistan,1,1,138.9674483644078,0.334410178624205,0.36019446334359423,0.5157257596024418,0.33797204182592633,0.4520453338910252,0.3337926779406582,0.2141619881683165,0.10872233954351716,0,0.037421623048758734,0,0.07783601365648302,0,0.13399531190021505,0
2018,2018-03-23,Ukraine,Saudi Arabia,1,1,109.96002576891851,0.23138790652207536,0.3311305101472512,0.49403099344273693,0.3444936934958806,0.5497740376623076,0.2765747293764798,0.17365123296121246,0.18545702194451166,0,0.07716283944742208,0,0.13324198291169892,0,0.22330690198816489,0
2018,2018-03-23,Turkey,Republic of Ireland,1,0,21.899208594682477,0.2854235931436566,0.3509258751869913,0.0,0.37502380425660414,0.42038323960267204,0.2962723461944811,0.2833444142028467,0.19795840638155748,0,0.08416248503010805,0,0.10281341777881042,0,0.21165450361357685,0
2018,2018-03-23,Uruguay,Czech Republic,2,0,172.8348411166171,0.5710525588814697,0.24230166026415234,0.0,0.4185259465003229,0.49941698701431136,0.2789210349012757,0.22166197808441296,0.21415619847588963,0,0.093864894644083,0,0.12539592534614982,0,0.23745065196129192,0
2018,2018-03-23,Singapore,Maldives,3,2,81.44278428301845,0.6493161481578376,0.1834175655647161,0.712771248666149,0.1920344892607919,0.6020161883542999,0.21537883279355463,0.18260497885214544,0.389385183016852,1,0.21740611559793466,1,0.2191453089928863,0,0.4124946578367322,1
2018,2018-03-23,Serbia,Morocco,1,2,25.877737376487858,0.4048760261486166,0.36097957415069,0.790277889665868,0.15272189534811884,0.34455247398922595,0.3475714923285428,0.3078760336822311,0.10589131622837403,0,0.03606698237740493,0,0.06349284671789995,0,0.12125400434631715,0
2018,2018-03-23,Netherlands,England,0,1,3.0391867413454747,0.0,0.26015006053213124,0.32708457016785236,0.35912829652047135,0.41502804659314874,0.2804015243090358,0.3045704290978155,0.24700172808843263,0,0.11419851338972127,0,0.11764608229839886,0,0.25563338841064565,0
2018,2018-03-23,Scotland,Costa Rica,0,1,100.45917555840674,0.0,0.2852364743861336,0.37172241646546167,0.3621627663062648,0.4184921143039182,0.2957415623962084,0.2857663232998735,0.19992084842628305,0,0.08530718928431688,0,0.10317770998217159,0,0.2132592619586666,0
2018,2018-03-23,Portugal,Egypt,2,1,231.04836726723306,0.6341405432244167,0.22342786794550143,0.5148157138568656,0.33824627282457603,0.5030539780347447,0.30723744671925796,0.18970857524599732,0.13789856137224712,0,0.05156535838885256,0,0.10116249013878217,0,0.1700836849365515,0
2018,2018-03-23,Poland,Nigeria,0,1,105.43745728557747,0.0,0.18875912433332323,0.4010105289812407,0.36114169930913503,0.5482114270677353,0.2519861079322932,0.19980246499997126,0.27389138510268196,0,0.13208514276705866,0,0.16054446890271523,0,0.300037092657072,0
2018,2018-03-23,Peru,Croatia,2,0,62.34855721834697,0.7958267383800985,0.14958733608204638,0.0,0.37681793425436894,0.2881199135623051,0.3398558226205208,0.372024263817174,0.11532552460481656,0,0.04044525368698024,0,0.06870769848481242,0,0.1314527235027091,0
2018,2018-03-23,Norway,Australia,4,1,200.5475636074691,0.9590758953326837,0.030395543041839824,0.27650542249344817,0.34833211485769294,0.3451891411337153,0.2794745518536879,0.37533630701259646,0.25666311258032615,1,0.12043193154407626,1,0.11747295302432317,1,0.26247768517402226,1
2018,2018-03-23,Russia,Brazil,0,3,385.6034743889177,0.0,0.4540323890691535,0.661267042943644,0.1799731477683365,0.13376001141939706,0.21145776351638515,0.6547822250642178,0.32186477244783795,0,0.1660246981523733,0,0.2298050351456324,1,0.37141434105228394,1
2018,2018-03-23,Mexico,Iceland,3,0,97.0682007419,0.814163128125325,0.12021294726917738,0.0,0.38934527230032406,0.4804816242337922,0.27784345048043263,0.24167492528577528,0.22876389760383545,0,0.10276738659318199,0,0.12468993641196391,1,0.24709291053662946,1
2018,2018-03-24,Georgia,Lithuania,4,0,95.21804811543575,0.9160611272735464,0.05682841463585545,0.0,0.5416132382632087,0.6021589163507944,0.25997232882334675,0.1378687548258586,0.18834159102494444,1,0.07893237892304192,0,0.15678828367089698,1,0.24073789290325373,1
2018,2018-03-24,Israel,Romania,1,2,143.0978504932848,0.34079188962659,0.3606681210004061,0.6070959221890153,0.23221994252524233,0.295346671885015,0.283398504776986,0.4212548233379991,0.23561239602627,0,0.10697204563924699,0,0.11492021846063484,0,0.24584220280316196,0
2018,2018-03-24,Comoros,Kenya,2,2,284.4562619014109,0.9354299379763801,0.05569168211566803,0.7438911504794721,0.17724791985808167,0.1462694441953939,0.37370781300027817,0.4800227428043278,0.05421898566286556,1,0.014903944882253392,0,0.061771141116938724,0,0.08703915084943102,0
2018,2018-03-24,Ivory Coast,Togo,2,2,226.5866112529875,0.504307621867341,0.25585798678762356,0.859326616961825,0.11058360816283813,0.6114242880388151,0.2505009412840186,0.1380747706771664,0.2103391491323899,1,0.09183402778055152,0,0.1689537970982535,0,0.26270756002610063,0
2018,2018-03-24,Armenia,Estonia,0,0,88.87761800909925,0.0,0.1538428394531086,0.0,0.3724154352805397,0.5787425309678784,0.23082877235388527,0.1904286966782364,0.3374241142008145,0,0.17718145169068472,0,0.19252200694513832,0,0.36216441872675653,0
2018,2018-03-24,Angola,Zimbabwe,2,2,185.76006100078416,0.8298829846027177,0.12939403407759562,0.6343160501325402,0.22336734827798335,0.20907576911815293,0.3057514059088106,0.4851728249730366,0.14974848159901294,1,0.05761245574046052,0,0.10030797704499006,0,0.17724399135208238,0
2018,2018-03-24,Botswana,Lesotho,1,0,39.57825924587564,0.24691965288876297,0.3379954301157077,0.0,0.4761166691254216,0.5219530016125902,0.2856851351541885,0.19236186323322138,0.17952958963721727,0,0.07376611163871585,0,0.12131966518376652,0,0.21142826330458875,0
2018,2018-03-24,Kosovo,Madagascar,1,0,31.983454285574453,0.25286847262528067,0.34021133120775826,0.0,0.2819275123746898,0.39029552825986635,0.2704612504097542,0.3392432213303794,0.28638327525270374,0,0.14034358622078438,0,0.12754133095747944,0,0.2899703424586606,0
2018,2018-03-24,Mauritania,Guinea,2,0,176.02635835878232,0.7478841916986687,0.17525355708673315,0.0,0.1973144120939008,0.21545219931370113,0.2569451299998877,0.5276026706864114,0.2723225142507434,0,0.13098227525469633,0,0.15234339093869015,0,0.2941725918212864,0
2018,2018-03-24,Qatar,Syria,2,2,125.79654895099975,0.7355336878698299,0.1813498604536092,0.6668490543560583,0.21141384877495814,0.3004091116654793,0.30476823850124757,0.39482264983327314,0.18170612664007368,1,0.07483747127506368,0,0.09432818170464596,0,0.19473511097116153,0
2018,2018-03-24,Northern Ireland,South Korea,2,1,134.9641838786613,0.7410691871661776,0.1786436366888981,0.4038580268775218,0.3610291868622058,0.3509446847514267,0.33263868884759584,0.3164166264009776,0.12879872233611028,0,0.04691801993127467,0,0.0726456564138272,0,0.1433761573095244,0
2018,2018-03-24,Alderney,Guernsey,0,2,698.3344546880853,0.0,0.6047409366630413,0.056993109248384466,0.10081428753453975,0.009627919532009872,0.0325201412957247,0.9578519391722653,0.7609573148765761,0,0.6011150314507195,0,0.7634427858212285,0,0.8446852704047663,0
2018,2018-03-24,Zambia,South Africa,0,2,14.733673667602716,0.0,0.3913788253764995,0.7605623527573988,0.16877671113733247,0.3378257464978304,0.3350760183625744,0.32709823513959496,0.12511920775247354,0,0.045120618943376455,0,0.07094144753535898,0,0.13965061574303525,0
2018,2018-03-24,Canada,New Zealand,1,0,81.01172866909747,0.37896780604162544,0.3622153850993903,0.0,0.42289766723470773,0.361374869602887,0.33708993598402887,0.3015351944130842,0.12072102312780299,0,0.04300368103391089,0,0.07004518278917135,0,0.13604408211999905,0
2018,2018-03-24,Tahiti,New Caledonia,4,3,56.0412278155477,0.9003411388901106,0.06559525025461582,0.8026582228735366,0.12575250269001362,0.41992766385865665,0.2418085117218976,0.33826382441944586,0.4018901044191807,1,0.22711750777261447,1,0.1647053798335343,0,0.3960405476247926,1
2018,2018-03-24,Sweden,Chile,1,2,85.74287390653399,0.25327210374168346,0.340365452691507,0.6282365386458859,0.22543545046481495,0.3877859618760465,0.2700351355352127,0.34217890258874084,0.28825183567150203,0,0.1416278043681926,0,0.1279751226812783,0,0.2915864269419019,0
2018,2018-03-24,Uganda,São Tomé and Príncipe,3,1,321.6076899810919,0.6117000511307222,0.19311483501904853,0.6882900726357797,0.25557957494208583,0.7924324346769785,0.1605974840977747,0.04697008122524686,0.27177300655340303,1,0.13174979766293357,0,0.3224389906692412,0,0.39267093064094016,1
2018,2018-03-25,Martinique,Trinidad and Tobago,0,0,10.730811856339187,0.0,0.2726101928130401,0.0,0.29210703800380117,0.3775406414696891,0.2779436398525425,0.3445157186777685,0.2615732107306693,0,0.12365170154616993,0,0.11911991644392861,0,0.26700913859630515,0
2018,2018-03-25,Thailand,Slovakia,2,3,251.89701041765352,0.8341242470345511,0.1267628020834756,0.7366805958288241,0.15418013018014798,0.14579490451607785,0.24131866033055696,0.6128864351533649,0.24416190524344306,1,0.11277397175835382,1,0.1809561818090393,0,0.29213308389512493,1
2018,2018-03-25,Nicaragua,Cuba,3,3,67.11188549105282,0.8178616526480071,0.11839408876335429,0.9217357783875341,0.059091738846193224,0.4725409410884996,0.2790342631333557,0.24842479577814472,0.22910363849130685,1,0.10296634817452077,1,0.12279559068742081,0,0.24614752390191336,1
2018,2018-03-25,Kuwait,Cameroon,1,3,252.47186566318373,0.37326113141814876,0.3621649005429222,0.8553083286917217,0.09890636568804034,0.28183869653749494,0.2943833236089916,0.4237779798535134,0.20219480193471107,1,0.08664564870454289,0,0.10468690316237395,0,0.21582920441969955,1
2018,2018-03-25,Jamaica,Antigua and Barbuda,1,1,266.0475866844199,0.14921285257217057,0.275753851082618,0.5847528932250454,0.31108440995467185,0.7003219459746252,0.2088869830526116,0.09079107097276302,0.24484198863217374,0,0.1135495911455262,0,0.23480567567448457,0,0.3251569713145014,0
2018,2018-03-25,Gibraltar,Latvia,1,0,72.38095547950547,0.44044768264919637,0.3564650318823758,0.0,0.10378914570589401,0.11550966315857468,0.1844872944704734,0.7000030423709519,0.3909949362638306,0,0.21914700509144583,0,0.28295049220152624,0,0.4445869798671701,0
2018,2018-03-25,Faroe Islands,Liechtenstein,3,0,129.5589091330021,0.9160015604175702,0.06282296767129004,0.0,0.5944871008430577,0.45584384367829267,0.36105650616479945,0.18309965015690777,0.07180174800827267,0,0.02155506981008889,0,0.06410777792344372,1,0.09979987626437146,1
2018,2018-03-25,Dominican Republic,Saint Kitts and Nevis,2,1,10.706358935033222,0.456879176712929,0.26124185505814085,0.3529957768178691,0.3615292771455778,0.5473753110747857,0.2393872289540094,0.21323745997120497,0.331136961255644,0,0.17243560631770202,0,0.17708643350965728,0,0.3495531910384984,0
2018,2018-03-25,Barbados,Bermuda,0,0,126.66773625210794,0.0,0.26293103013471897,0.0,0.19903433982250449,0.31272897844920566,0.25029402776807225,0.43697699378272203,0.3570371526887371,0,0.19168548496563553,0,0.15376344375949988,0,0.35653043251043137,0
2018,2018-03-26,Albania,Norway,0,1,9.613597659794323,0.0,0.29985823352687396,0.4428553390631938,0.35611252686319,0.44644107404339545,0.3102922481620203,0.2432666777945841,0.15515322455333805,0,0.06039985929458452,0,0.09315671170855339,0,0.17581519356819508,0
